Time (s), Position_1, Position_2, Velocity_1, Velocity_2, Force_1, Force_2, Observed_Energy_1, Observed_Energy_2, Position_1, Position_2, Velocity_1, Velocity_2, Force_1, Force_2, velocity_error_1, velocity_error_2, Power_PO_1, Power_PO_2, Virutal_mass, Virutal_damping
0.219918, 0.200066, 0.200051, 0.000000, 0.000021, -0.004889, 0.038202, 0.000000, 0.000001, 0.200066, 0.200051, 0.000000, 0.000021, -0.004889, 0.038202, -0.000011, 0.000929, 0.000000, 0.000000, 2.000000, 1.000000
0.221917, 0.200066, 0.200051, 0.000000, -0.000225, -0.056989, 0.038202, 0.000000, 0.000001, 0.200066, 0.200051, 0.000000, -0.000225, -0.056989, 0.038202, -0.000001, 0.000254, 0.000000, 0.000000, 2.000000, 1.000000
0.223918, 0.200066, 0.200051, 0.000000, -0.000809, 0.047211, 0.090302, 0.000000, 0.000001, 0.200066, 0.200051, 0.000000, -0.000809, 0.047211, 0.090302, -0.000011, 0.000592, -0.000000, 0.000000, 2.000000, 1.000000
0.225917, 0.200066, 0.200051, 0.000000, 0.000388, 0.047211, 0.090302, 0.000000, 0.000001, 0.200066, 0.200051, 0.000000, 0.000388, 0.047211, 0.090302, 0.000009, -0.001176, 0.000000, -0.000000, 2.000000, 1.000000
0.227918, 0.200066, 0.200051, 0.000000, 0.000873, -0.056989, 0.142402, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000873, -0.056989, 0.142402, 0.000009, -0.000469, -0.000000, -0.000000, 2.000000, 1.000000
0.229917, 0.200066, 0.200051, 0.000000, 0.000020, -0.056989, 0.142402, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000020, -0.056989, 0.142402, -0.000011, 0.000879, 0.000000, 0.000000, 2.000000, 1.000000
0.231918, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, -0.118098, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, -0.118098, -0.000011, 0.000048, -0.000000, -0.000000, 2.000000, 1.000000
0.233917, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.142402, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.142402, 0.000009, -0.000024, -0.000000, -0.000000, 2.000000, 1.000000
0.235918, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.090302, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.090302, -0.000001, 0.000028, 0.000000, 0.000000, 2.000000, 1.000000
0.237905, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.038202, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.038202, -0.000001, 0.000018, 0.000000, 0.000000, 2.000000, 1.000000
0.239918, 0.200066, 0.200051, 0.000000, 0.000000, -0.056989, 0.142402, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.056989, 0.142402, -0.000001, 0.000008, 0.000000, 0.000000, 2.000000, 1.000000
0.241918, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, 0.298702, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, 0.298702, -0.000011, 0.000029, -0.000000, 0.000000, 2.000000, 1.000000
0.243918, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.298702, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.298702, 0.000009, 0.000060, -0.000000, 0.000000, 2.000000, 1.000000
0.245918, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, 0.038202, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, 0.038202, -0.000001, 0.000060, -0.000000, 0.000000, 2.000000, 1.000000
0.247917, 0.200066, 0.200051, 0.000000, 0.000000, 0.099311, 0.038202, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, 0.099311, 0.038202, 0.000009, 0.000008, 0.000000, 0.000000, 2.000000, 1.000000
0.249917, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, -0.065998, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, -0.065998, 0.000020, 0.000008, -0.000000, -0.000000, 2.000000, 1.000000
0.251918, 0.200066, 0.200051, 0.000000, 0.000000, -0.056989, 0.194502, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.056989, 0.194502, -0.000001, -0.000013, 0.000000, -0.000000, 2.000000, 1.000000
0.253917, 0.200066, 0.200051, 0.000000, 0.000000, -0.056989, 0.246602, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.056989, 0.246602, -0.000011, 0.000039, 0.000000, 0.000000, 2.000000, 1.000000
0.255918, 0.200066, 0.200051, 0.000000, 0.000000, -0.056989, -0.013898, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.056989, -0.013898, -0.000011, 0.000049, 0.000000, -0.000000, 2.000000, 1.000000
0.257917, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.298702, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.298702, -0.000011, -0.000003, 0.000000, -0.000000, 2.000000, 1.000000
0.259918, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.194502, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.194502, -0.000001, 0.000060, 0.000000, 0.000000, 2.000000, 1.000000
0.261917, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.246602, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.246602, -0.000001, 0.000039, 0.000000, 0.000000, 2.000000, 1.000000
0.263918, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.246602, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.246602, -0.000001, 0.000049, 0.000000, 0.000000, 2.000000, 1.000000
0.265917, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.350802, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.350802, -0.000001, 0.000049, 0.000000, 0.000000, 2.000000, 1.000000
0.267918, 0.200066, 0.200051, 0.000000, 0.000000, -0.109089, 0.298702, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.109089, 0.298702, -0.000001, 0.000070, 0.000000, 0.000000, 2.000000, 1.000000
0.269918, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, 0.038202, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, 0.038202, -0.000022, 0.000060, -0.000000, 0.000000, 2.000000, 1.000000
0.271917, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.038202, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.038202, 0.000009, 0.000008, -0.000000, 0.000000, 2.000000, 1.000000
0.273918, 0.200066, 0.200051, 0.000000, 0.000225, -0.004889, -0.013898, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000225, -0.004889, -0.013898, -0.000001, -0.000218, 0.000000, 0.000000, 2.000000, 1.000000
0.275918, 0.200066, 0.200051, 0.000000, 0.000449, 0.047211, 0.194502, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000449, 0.047211, 0.194502, -0.000001, -0.000227, -0.000000, -0.000000, 2.000000, 1.000000
0.277917, 0.200066, 0.200055, 0.000000, -0.000165, -0.056989, 0.090302, 0.000000, 0.000002, 0.200066, 0.200055, 0.000000, -0.000165, -0.056989, 0.090302, 0.000009, 0.000651, -0.000000, 0.000000, 2.000000, 1.000000
0.279918, 0.200066, 0.200051, 0.000000, -0.000682, -0.004889, 0.038202, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, -0.000682, -0.004889, 0.038202, -0.000011, 0.000536, 0.000000, 0.000000, 2.000000, 1.000000
0.281917, 0.200066, 0.200051, 0.000000, -0.000138, -0.004889, -0.065998, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, -0.000138, -0.004889, -0.065998, -0.000001, -0.000534, 0.000000, 0.000000, 2.000000, 1.000000
0.283918, 0.200066, 0.200051, 0.000000, -0.000001, 0.047211, 0.194502, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, -0.000001, 0.047211, 0.194502, -0.000001, -0.000150, -0.000000, -0.000000, 2.000000, 1.000000
0.285917, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, 0.142402, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, 0.142402, 0.000009, 0.000038, 0.000000, 0.000000, 2.000000, 1.000000
0.287918, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, 0.194502, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, 0.194502, 0.000009, 0.000028, 0.000000, 0.000000, 2.000000, 1.000000
0.289917, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.246602, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.246602, 0.000009, 0.000039, -0.000000, 0.000000, 2.000000, 1.000000
0.291918, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.194502, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.194502, -0.000001, 0.000049, 0.000000, 0.000000, 2.000000, 1.000000
0.293917, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, -0.118098, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, -0.118098, -0.000001, 0.000039, 0.000000, -0.000000, 2.000000, 1.000000
0.295918, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, 0.038202, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, 0.038202, -0.000001, -0.000024, -0.000000, -0.000000, 2.000000, 1.000000
0.297917, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, 0.142402, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, 0.142402, 0.000009, 0.000008, 0.000000, 0.000000, 2.000000, 1.000000
0.299918, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, -0.118098, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, -0.118098, 0.000009, 0.000028, 0.000000, -0.000000, 2.000000, 1.000000
0.301917, 0.200066, 0.200051, 0.000000, 0.000000, 0.099311, 0.038202, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, 0.099311, 0.038202, 0.000009, -0.000024, 0.000000, -0.000000, 2.000000, 1.000000
0.303917, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.142402, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.142402, 0.000020, 0.000008, -0.000000, 0.000000, 2.000000, 1.000000
0.305918, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, 0.194502, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, 0.194502, -0.000001, 0.000028, -0.000000, 0.000000, 2.000000, 1.000000
0.307918, 0.200066, 0.200051, 0.000000, 0.000000, -0.056989, 0.142402, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.056989, 0.142402, 0.000009, 0.000039, -0.000000, 0.000000, 2.000000, 1.000000
0.309917, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.194502, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.194502, -0.000011, 0.000028, 0.000000, 0.000000, 2.000000, 1.000000
0.311918, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, 0.194502, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, 0.194502, -0.000001, 0.000039, -0.000000, 0.000000, 2.000000, 1.000000
0.313917, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, -0.222298, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, -0.222298, 0.000009, 0.000039, -0.000000, -0.000000, 2.000000, 1.000000
0.315918, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.038202, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, 0.038202, -0.000001, -0.000044, 0.000000, -0.000000, 2.000000, 1.000000
0.317917, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, -0.170198, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, -0.170198, -0.000001, 0.000008, 0.000000, -0.000000, 2.000000, 1.000000
0.319918, 0.200066, 0.200051, 0.000000, 0.000000, -0.056989, 0.038202, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.056989, 0.038202, -0.000001, -0.000034, 0.000000, -0.000000, 2.000000, 1.000000
0.321917, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, -0.013898, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.004889, -0.013898, -0.000011, 0.000008, 0.000000, -0.000000, 2.000000, 1.000000
0.323918, 0.200066, 0.200051, 0.000000, 0.000000, -0.056989, -0.170198, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, -0.056989, -0.170198, -0.000001, -0.000003, 0.000000, 0.000000, 2.000000, 1.000000
0.325930, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, -0.013898, 0.000000, 0.000002, 0.200066, 0.200051, 0.000000, 0.000000, 0.047211, -0.013898, -0.000011, -0.000034, -0.000000, 0.000000, 2.000000, 1.000000
0.327918, 0.200059, 0.200044, -0.003698, -0.001128, 0.047211, 0.038202, -0.000000, 0.000002, 0.200059, 0.200044, -0.003698, -0.001128, 0.047211, 0.038202, 0.003707, 0.001125, 0.000000, 0.000000, 2.000000, 1.000000
0.329917, 0.199991, 0.199998, -0.017376, -0.016496, 0.099311, 0.038202, -0.000004, 0.000000, 0.199991, 0.199998, -0.017376, -0.016496, 0.099311, 0.038202, 0.013698, 0.015379, 0.000003, 0.000001, 2.000000, 1.000000
0.331918, 0.200013, 0.200002, -0.010074, -0.011331, -0.004889, 0.142402, -0.000004, -0.000003, 0.200013, 0.200002, -0.010074, -0.011331, -0.004889, 0.142402, -0.007229, -0.005108, 0.000000, -0.000001, 2.000000, 1.000000
0.333917, 0.200002, 0.199995, 0.001471, 0.003026, 0.203511, -0.013898, -0.000003, -0.000003, 0.200002, 0.199995, 0.001471, 0.003026, 0.203511, -0.013898, -0.011516, -0.014295, -0.000005, 0.000000, 2.000000, 1.000000
0.335918, 0.199983, 0.199979, -0.008214, -0.004417, -0.056989, -0.065998, -0.000002, -0.000002, 0.199983, 0.199979, -0.008214, -0.004417, -0.056989, -0.065998, 0.009721, 0.007431, -0.000001, -0.000001, 2.000000, 1.000000
0.337918, 0.199949, 0.199957, -0.013646, -0.008764, -0.004889, -0.065998, -0.000002, -0.000001, 0.199949, 0.199957, -0.013646, -0.008764, -0.004889, -0.065998, 0.005445, 0.004347, -0.000000, -0.000001, 2.000000, 1.000000
0.339917, 0.199945, 0.199957, -0.006376, -0.007021, -0.056989, 0.194502, -0.000001, -0.000004, 0.199945, 0.199957, -0.006376, -0.007021, -0.056989, 0.194502, -0.007230, -0.001730, 0.000001, -0.000001, 2.000000, 1.000000
0.341917, 0.199942, 0.199957, -0.002400, -0.000231, 0.099311, 0.298702, -0.000002, -0.000004, 0.199942, 0.199957, -0.002400, -0.000231, 0.099311, 0.298702, -0.003968, -0.006731, -0.000001, -0.000004, 2.000000, 1.000000
0.343918, 0.199919, 0.199953, -0.007949, -0.000913, 0.047211, -0.013898, -0.000002, -0.000004, 0.199919, 0.199953, -0.007949, -0.000913, 0.047211, -0.013898, 0.005576, 0.000743, 0.000001, -0.000000, 2.000000, 1.000000
0.345917, 0.199892, 0.199945, -0.011844, -0.004554, -0.161189, -0.065998, 0.000001, -0.000003, 0.199892, 0.199945, -0.011844, -0.004554, -0.161189, -0.065998, 0.003928, 0.003641, -0.000001, -0.000000, 2.000000, 1.000000
0.347918, 0.199889, 0.199938, -0.006557, -0.003339, -0.109089, -0.065998, 0.000003, -0.000003, 0.199889, 0.199938, -0.006557, -0.003339, -0.109089, -0.065998, -0.005283, -0.001214, 0.000001, 0.000000, 2.000000, 1.000000
0.349917, 0.199881, 0.199934, -0.004093, -0.001395, 0.099311, 0.090302, 0.000002, -0.000003, 0.199881, 0.199934, -0.004093, -0.001395, 0.099311, 0.090302, -0.002466, -0.001948, -0.000000, -0.000000, 2.000000, 1.000000
0.351904, 0.199858, 0.199934, -0.008588, -0.000724, 0.099311, 0.298702, 0.000000, -0.000004, 0.199858, 0.199934, -0.008588, -0.000724, 0.099311, 0.298702, 0.004527, -0.000649, 0.000001, -0.000000, 2.000000, 1.000000
0.353917, 0.199839, 0.199926, -0.009947, -0.001946, -0.109089, -0.222298, 0.000002, -0.000003, 0.199839, 0.199926, -0.009947, -0.001946, -0.109089, -0.222298, 0.001404, 0.001284, -0.000000, -0.000001, 2.000000, 1.000000
0.355918, 0.199828, 0.199923, -0.006169, -0.002800, -0.004889, -0.430698, 0.000003, -0.000000, 0.199828, 0.199923, -0.006169, -0.002800, -0.004889, -0.430698, -0.003770, 0.000815, 0.000000, -0.000001, 2.000000, 1.000000
0.357917, 0.199817, 0.199919, -0.005328, -0.002014, 0.099311, -0.430698, 0.000001, 0.000001, 0.199817, 0.199919, -0.005328, -0.002014, 0.099311, -0.430698, -0.000823, -0.000864, -0.000000, 0.000001, 2.000000, 1.000000
0.359918, 0.199798, 0.199919, -0.008195, -0.001021, -0.004889, 0.038202, 0.000002, 0.000001, 0.199798, 0.199919, -0.008195, -0.001021, -0.004889, 0.038202, 0.002902, -0.001072, -0.000000, -0.000000, 2.000000, 1.000000
0.361917, 0.199783, 0.199911, -0.008919, -0.001763, -0.004889, 0.090302, 0.000002, 0.000001, 0.199783, 0.199911, -0.008919, -0.001763, -0.004889, 0.090302, 0.000748, 0.000752, -0.000000, 0.000000, 2.000000, 1.000000
0.363918, 0.199771, 0.199907, -0.006445, -0.002698, -0.056989, -0.222298, 0.000002, 0.000002, 0.199771, 0.199907, -0.006445, -0.002698, -0.056989, -0.222298, -0.002448, 0.000959, 0.000000, -0.000000, 2.000000, 1.000000
0.365917, 0.199760, 0.199904, -0.006093, -0.002003, -0.056989, -0.743298, 0.000003, 0.000005, 0.199760, 0.199904, -0.006093, -0.002003, -0.056989, -0.743298, -0.000344, -0.000731, 0.000000, 0.000001, 2.000000, 1.000000
0.367918, 0.199741, 0.199904, -0.008128, -0.001087, -0.109089, -0.274398, 0.000005, 0.000006, 0.199741, 0.199904, -0.008128, -0.001087, -0.109089, -0.274398, 0.002041, -0.001059, -0.000000, 0.000001, 2.000000, 1.000000
0.369917, 0.199726, 0.199900, -0.008292, -0.000966, -0.004889, -0.118098, 0.000005, 0.000006, 0.199726, 0.199900, -0.008292, -0.000966, -0.004889, -0.118098, 0.000166, -0.000173, -0.000000, 0.000000, 2.000000, 1.000000
0.371918, 0.199711, 0.199896, -0.006813, -0.001882, 0.047211, -0.013898, 0.000004, 0.000006, 0.199711, 0.199896, -0.006813, -0.001882, 0.047211, -0.013898, -0.001455, 0.000896, -0.000000, -0.000000, 2.000000, 1.000000
0.373917, 0.199699, 0.199892, -0.007036, -0.001902, -0.004889, -0.170198, 0.000004, 0.000007, 0.199699, 0.199892, -0.007036, -0.001902, -0.004889, -0.170198, 0.000253, 0.000023, -0.000000, -0.000000, 2.000000, 1.000000
0.375917, 0.199680, 0.199889, -0.008244, -0.001634, -0.056989, -0.170198, 0.000005, 0.000007, 0.199680, 0.199889, -0.008244, -0.001634, -0.056989, -0.170198, 0.001228, -0.000297, -0.000000, 0.000000, 2.000000, 1.000000
0.377917, 0.199665, 0.199889, -0.008069, -0.000956, -0.056989, -0.222298, 0.000006, 0.000008, 0.199665, 0.199889, -0.008069, -0.000956, -0.056989, -0.222298, -0.000161, -0.000707, 0.000000, 0.000000, 2.000000, 1.000000
0.379918, 0.199650, 0.199885, -0.007343, -0.001071, -0.004889, -0.013898, 0.000006, 0.000008, 0.199650, 0.199885, -0.007343, -0.001071, -0.004889, -0.013898, -0.000714, 0.000074, 0.000000, -0.000000, 2.000000, 1.000000
0.381917, 0.199635, 0.199881, -0.007569, -0.001854, 0.099311, 0.142402, 0.000005, 0.000007, 0.199635, 0.199881, -0.007569, -0.001854, 0.099311, 0.142402, 0.000248, 0.000784, 0.000000, 0.000000, 2.000000, 1.000000
0.383918, 0.199616, 0.199881, -0.008630, -0.001086, 0.047211, -0.118098, 0.000004, 0.000007, 0.199616, 0.199881, -0.008630, -0.001086, 0.047211, -0.118098, 0.001103, -0.000734, 0.000000, 0.000000, 2.000000, 1.000000
0.385917, 0.199601, 0.199877, -0.008518, -0.000947, -0.004889, -0.430698, 0.000004, 0.000008, 0.199601, 0.199877, -0.008518, -0.000947, -0.004889, -0.430698, -0.000077, -0.000159, 0.000000, 0.000000, 2.000000, 1.000000
0.387918, 0.199586, 0.199877, -0.007675, -0.000946, -0.056989, -0.222298, 0.000005, 0.000009, 0.199586, 0.199877, -0.007675, -0.000946, -0.056989, -0.222298, -0.000818, -0.000084, 0.000000, 0.000000, 2.000000, 1.000000
0.389917, 0.199567, 0.199873, -0.008422, -0.001000, -0.004889, 0.038202, 0.000005, 0.000009, 0.199567, 0.199873, -0.008422, -0.001000, -0.004889, 0.038202, 0.000758, 0.000012, -0.000000, 0.000000, 2.000000, 1.000000
0.391918, 0.199548, 0.199870, -0.009121, -0.001819, -0.056989, -0.065998, 0.000006, 0.000009, 0.199548, 0.199870, -0.009121, -0.001819, -0.056989, -0.065998, 0.000724, 0.000830, -0.000000, -0.000000, 2.000000, 1.000000
0.393917, 0.199533, 0.199870, -0.008610, -0.000957, 0.047211, -0.222298, 0.000005, 0.000009, 0.199533, 0.199870, -0.008610, -0.000957, 0.047211, -0.222298, -0.000496, -0.000870, -0.000000, 0.000000, 2.000000, 1.000000
0.395917, 0.199514, 0.199866, -0.008527, -0.000981, -0.056989, -0.118098, 0.000006, 0.000009, 0.199514, 0.199866, -0.008527, -0.000981, -0.056989, -0.118098, -0.000048, -0.000017, 0.000000, 0.000000, 2.000000, 1.000000
0.397917, 0.199495, 0.199862, -0.009261, -0.001392, -0.004889, 0.142402, 0.000006, 0.000009, 0.199495, 0.199862, -0.009261, -0.001392, -0.004889, 0.142402, 0.000749, 0.000391, -0.000000, 0.000000, 2.000000, 1.000000
0.399918, 0.199480, 0.199862, -0.009372, -0.000983, -0.004889, -0.118098, 0.000006, 0.000009, 0.199480, 0.199862, -0.009372, -0.000983, -0.004889, -0.118098, 0.000137, -0.000377, -0.000000, 0.000000, 2.000000, 1.000000
0.401918, 0.199461, 0.199858, -0.009318, -0.001441, -0.056989, -0.170198, 0.000007, 0.000010, 0.199461, 0.199858, -0.009318, -0.001441, -0.056989, -0.170198, -0.000026, 0.000438, 0.000000, -0.000000, 2.000000, 1.000000
0.403918, 0.199442, 0.199858, -0.008992, -0.000952, -0.004889, 0.142402, 0.000008, 0.000010, 0.199442, 0.199858, -0.008992, -0.000952, -0.004889, 0.142402, -0.000310, -0.000519, 0.000000, -0.000000, 2.000000, 1.000000
0.405918, 0.199423, 0.199854, -0.009460, -0.000946, -0.004889, 0.090302, 0.000008, 0.000009, 0.199423, 0.199854, -0.009460, -0.000946, -0.004889, 0.090302, 0.000494, 0.000025, -0.000000, 0.000000, 2.000000, 1.000000
0.407918, 0.199404, 0.199851, -0.009932, -0.001872, 0.047211, 0.246602, 0.000007, 0.000008, 0.199404, 0.199851, -0.009932, -0.001872, 0.047211, 0.246602, 0.000500, 0.000947, 0.000000, 0.000000, 2.000000, 1.000000
0.409917, 0.199381, 0.199851, -0.009649, -0.000952, 0.047211, -0.170198, 0.000006, 0.000009, 0.199381, 0.199851, -0.009649, -0.000952, 0.047211, -0.170198, -0.000244, -0.000865, -0.000000, 0.000000, 2.000000, 1.000000
0.411918, 0.199362, 0.199847, -0.009583, -0.000961, -0.004889, 0.038202, 0.000006, 0.000009, 0.199362, 0.199847, -0.009583, -0.000961, -0.004889, 0.038202, -0.000027, -0.000022, 0.000000, -0.000000, 2.000000, 1.000000
0.413917, 0.199344, 0.199843, -0.010034, -0.001628, -0.004889, -0.065998, 0.000006, 0.000009, 0.199344, 0.199843, -0.010034, -0.001628, -0.004889, -0.065998, 0.000478, 0.000677, -0.000000, -0.000000, 2.000000, 1.000000
0.415918, 0.199325, 0.199843, -0.009885, -0.000950, -0.056989, 0.142402, 0.000007, 0.000009, 0.199325, 0.199843, -0.009885, -0.000950, -0.056989, 0.142402, -0.000120, -0.000686, 0.000000, -0.000000, 2.000000, 1.000000
